record_hash,uni_cod,a_a,facolta,laurea_nome,laurea_tipo,sede,laurea_classe_cod,curr_nome,materia_nome,materia_ssd_cod,materia_cfu,curr_materia_anno,curr_materia_periodo,modulo_nome,sub_modulo_gruppo,sub_modulo_nome,modulo_cfu,modulo_periodo,insegnamento_prof,insegnamento_prof_www,isbn,autori,curatori,traduttori,titolo,editore,edizione,anno_pub,tipo_copertina,pagg,lingua,prezzo,testo_obb,testo_uso,testo_freq,laurea_iscritti,laurea_matricole,prof_id,insegnamento_id
61a599cb8c4c3a434175b45f6c5b9b9852f33b628c3711381e9b3f480da44f29a2bf0b119fe05edebb4884bc33cb11490a98840bbaa1893acc8f5898e9fd577c,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",AGRO-INGEGNERIA,L,Palermo,L-25,AGROINGEGNERIA,COLTIVAZIONI ERBACEE,AGR/02,8,2,2,,,,,,Paolo Ruisi,https://www.unipa.it/persona.html?id=161752&lang=it,9788855525411,"Remigio Baldoni, Luigi Giardini",,,Coltivazioni erbacee. Cereali e proteaginose,Patron,3,2000,Brossura,410,Italiano,31.0,obb,tutto,tutti,137,31,18479,643380
c9c724dfe16c6e527b4c1e2d91c22cc12e8d3e3bf2bd90fd8e9e3d27e456e786d881761efee3eee964b2ee8055cafbc515ce3426d39b52f1ed84e0ec5a2a3bec,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",AGRO-INGEGNERIA,L,Palermo,L-25,AGROINGEGNERIA,ESTIMO RURALE   ASSOCIATO,AGR/01,8,3,2,,,,,,Antonio Asciuto,https://www.unipa.it/persona.html?id=157883&lang=it,9788855521994,Maurizio Merlo,,,Elementi di economia ed estimo forestale-ambientale,Patron,,1992,Brossura,556,Italiano,38.0,fac,tutto,tutti,137,31,19006,643385
bde72b8d0e21b01274fec95da91636a6be5863ed472029766fe114e53c834613d9adaa22980a170fe65808d5d719b82697c70465fda369eeb570c5fc8580464c,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",AGRO-INGEGNERIA,L,Palermo,L-25,AGROINGEGNERIA,MATEMATICA,MAT/05,8,1,1,,,,,,Salvatore Lupo,https://www.unipa.it/persona.html?id=25262&lang=it,9788855512633,Luigi Cerofolini,,,Istituzioni di matematica vol.1,Patron,,1975,,196,Italiano,10.33,obb,tutto,tutti,137,31,18968,643390
50e016e8f1032bad5b21676807c1a1cffa773f2524f1e509b718305bb25bc4bceb6ad9179952f7add8dad62336828e6bfcb85e52ad09e9bac09e649e1586ed4d,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",AGRO-INGEGNERIA,L,Palermo,L-25,AGROINGEGNERIA,ORTOFLORICOLTURA,AGR/04,8,2,2,,,,,,Alessandra Moncada,https://www.unipa.it/persona.html?id=159196&lang=it,9788855520997,,"Vito V. Bianco, Ferdinando Pimpini",,Orticoltura,Patron,,1990,Brossura,XXVIII-992,Italiano,57.0,obb,tutto,tutti,137,31,19010,643392
103cba14bddfa782e770c6eee85ec4688dca996408b50fd16fd0c378880d33d1a588722d84c76bc01b6602c8323557014bcdf929370ecef5ae8741f093f5f260,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",AGRO-INGEGNERIA,L,Palermo,L-25,AGROINGEGNERIA,PATOLOGIA VEGETALE,AGR/12,8,2,1,,,,,,Salvatore Davino,https://www.unipa.it/persona.html?id=155073&lang=it,9788855533829,"Alberto Matta, Roberto Buonaurio, Francesco Favaron, Aniello Scala, Felice Scala",,,Fondamenti di patologia vegetale,Patron,2,2017,Brossura,490,Italiano,50.0,obb,tutto,tutti,137,31,18426,643393
f18688588572d9c34c00dce6a5b24fa2bccb2502b7d1c591cc4bf8404a76b833e678a427be4a26077e63b2f728185a9eba5100a52838c68de5799d97785da1fd,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",ARCHITETTURA DEL PAESAGGIO,LM,Palermo,LM-3,ARCHITETTURA DEL PAESAGGIO,PAESAGGI E CULTURE C.I,AGR/03; ICAR/15; ICAR/18,15,1,1,STORIA DELLA RAPPRESENTAZIONE DEL TERRITORIO E DEL PAESAGGIO,,,6.0,1,Emanuela Garofalo,https://www.unipa.it/persona.html?id=158892&lang=it,9788855528344,"Achille Lodovisi, Stefano Torresani",,,Cartografia e informazione geografica. Storia e tecniche,Patron,2,2005,Brossura,472,Italiano,35.0,obb,tutto,tutti,0,0,18055,643411
75b00615209a517e2cd01cd954efe1deec7407ab12cbd5ebf61be5ee402737d52853b9d30f80cde5aba9972d5bd6208a102998b46887f46cc04b1faa6bcea983,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",IMPRENDITORIALITA' E QUALITA' PER IL SISTEMA AGROALIMENTARE,LM,Palermo,LM-69,GESTIONE SOSTENIBILE DELL'IMPRESA AGRO-ZOOTECNICA,FORAGGICOLTURA E ALPICOLTURA IN BIOLOGICO,AGR/02,9,1,2,,,,,,Giuseppe Di Miceli,https://www.unipa.it/persona.html?id=152097&lang=it,9788855526401,"Remigio Baldoni, Luigi Giardini",,,Coltivazioni erbacee. Foraggere e tappeti erbosi,Patron,3,2002,Cartonato,400,Italiano,33.0,obb,tutto,tutti,69,19,18132,643430
38da9b5f79b2c5af081af00cacbb959e4225b8ee2784f76dbca9bfc6e3bb4d849d87953430adb600a86a4539a5259e3c0ae3f0c646101aceee4fd456965979b0,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",IMPRENDITORIALITA' E QUALITA' PER IL SISTEMA AGROALIMENTARE,LM,Palermo,LM-69,IMPRENDITORIALITA' E QUALITA' PER IL SISTEMA AGROALIMENTARE,QUALITA' DELLE COLTURE ERBACEE,AGR/02,6,1,1,,,,,,Alfonso Salvatore Frenda,https://www.unipa.it/persona.html?id=158541&lang=it,9788855526227,"Remigio Baldoni, Luigi Giardini",,,"Coltivazioni erbacee. Piante oleifere, da zucchero, da fibra, orticole e aromatiche",Patron,3,2002,Brossura,454,Italiano,35.0,obb,tutto,tutti,69,19,18151,643454
d2d6bb5e89c0d6a45648609fc1f0b24eec1c8b5a5fb19196fcb78c3a5c1a5180f9a4665bf79857202d2c75b1e25c9fa3c2add5e437b88b8b37b9d33592bb7219,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",IMPRENDITORIALITA' E QUALITA' PER IL SISTEMA AGROALIMENTARE,LM,Palermo,LM-69,IMPRENDITORIALITA' E QUALITA' PER IL SISTEMA AGROALIMENTARE,QUALITA' IN ORTICOLTURA,AGR/04,6,1,1,,,,,,Alessandro Miceli,https://www.unipa.it/persona.html?id=159640&lang=it,9788855520997,,"Vito V. Bianco, Ferdinando Pimpini",,Orticoltura,Patron,,1990,Brossura,XXVIII-992,Italiano,57.0,obb,tutto,tutti,69,19,18152,643455
a9a6800def080faaf12a62a3ee99cd383736c310bac3e81309e0e2a6e81e28efb22467c56298c6a8b801d4dbb6e56181229cdbd79d3e8fb29acba3f9e56aea05,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",IMPRENDITORIALITA' E QUALITA' PER IL SISTEMA AGROALIMENTARE,LM,Palermo,LM-69,IMPRENDITORIALITA' E QUALITA' PER IL SISTEMA AGROALIMENTARE,QUALITA' IN ORTICOLTURA,AGR/04,6,1,1,,,,,,Alessandro Miceli,https://www.unipa.it/persona.html?id=159640&lang=it,9788855530620,Romano Tesi,,,Orticoltura mediterranea sostenibile,Patron,,2010,Cartonato,504,Italiano,42.0,obb,tutto,tutti,69,19,18152,643455
580c400806a985e1d4f2dd9bfae4a7a87a99e1695763c68b4ad4c654a4dccd967b3f1daeca8311488571887c148934056eb349a4d9dd885d07bc65b609c0381b,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",IMPRENDITORIALITA' E QUALITA' PER IL SISTEMA AGROALIMENTARE,LM,Palermo,LM-69,IMPRENDITORIALITA' E QUALITA' PER IL SISTEMA AGROALIMENTARE,QUALITÀ E POST RACCOLTA IN FRUTTICOLTURA,AGR/03,6,1,1,,,,,,Giorgia Liguori,https://www.unipa.it/persona.html?id=163165&lang=it,9788855531894,,"Silviero  Sansavini, Guglielmo Costa, Riccardo Gucci, Paolo Inglese",,Arboricoltura generale,Patron,,2012,Brossura,532,Italiano,55.0,obb,tutto,tutti,69,19,18153,643456
a31577b10bd3776fccc811254f940532582293ef4ebc076203b505fddc647d4c8c109bd44ba5b5e44eb458ca8b8f364695753dc1b4f52ca60261c274a14addde,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",PROPAGAZIONE E GESTIONE VIVAISTICA IN AMBIENTE MEDITERRANEO,L,Palermo,L-P02,PROPAGAZIONE E GESTIONE VIVAISTICA IN AMBIENTE MEDITERRANEO,ELEMENTI DI GENETICA E MIGLIORAMENTO GENETICO,AGR/07,4,1,1,,,,,,Dario Giambalvo,https://www.unipa.it/persona.html?id=157634&lang=it,9788855531238,"Franco Lorenzetti, Salvatore Ceccarelli, Daniele Rosellini, Fabio Veronesi",Fabio Veronesi,,Genetica agraria. Genetica e biotecnologie per l'agricoltura,Patron,4,2011,Brossura,496,Italiano,44.0,obb,tutto,tutti,0,0,18434,643481
beeaea835fe9f620a91833583ce2e704ec01bc2866b2c7672b9b385510e42c2e3ad0dba48f829cc9022c0d0753451938d0ee3c324e9b9633d6d069043a3e3502,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",PROPAGAZIONE E GESTIONE VIVAISTICA IN AMBIENTE MEDITERRANEO,L,Palermo,L-P02,PROPAGAZIONE E GESTIONE VIVAISTICA IN AMBIENTE MEDITERRANEO,FERTILITÀ DEI SUBSTRATI E NUTRIZIONE MINERALE DELLE PIANTE IN VIVAIO,AGR/13,8,2,1,FERTILITÀ DEI SUBSTRATI,,,4.0,1,Pellegrino Conte,https://www.unipa.it/persona.html?id=151475&lang=it,9788855533621,,"Paolo Sequi, Teodoro Miano, Claudio Ciavatta",,Fondamenti di chimica del suolo,Patron,,2017,Brossura,295,Italiano,32.0,obb,tutto,tutti,0,0,18489,643485
1c8ddfc8b7e6aa795d6e50c17d1a833a9046c5e8ca9ae9aef5fd620225db6275b2d4dfa74f8cf5e268fc235034a72a6d6c9dbedcc1ccb2bd2b74f5c738ce3007,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",PROPAGAZIONE E GESTIONE VIVAISTICA IN AMBIENTE MEDITERRANEO,L,Palermo,L-P02,PROPAGAZIONE E GESTIONE VIVAISTICA IN AMBIENTE MEDITERRANEO,FERTILITÀ DEI SUBSTRATI E NUTRIZIONE MINERALE DELLE PIANTE IN VIVAIO,AGR/13,8,2,1,NUTRIZIONE MINERALE DELLE PIANTE,,,4.0,1,Vito Armando Laudicina,https://www.unipa.it/persona.html?id=159131&lang=it,9788855533621,,"Paolo Sequi, Teodoro Miano, Claudio Ciavatta",,Fondamenti di chimica del suolo,Patron,,2017,Brossura,295,Italiano,32.0,obb,tutto,tutti,0,0,18448,643484
c2eb4bc7f33c3cf8067e459944c0693d69985455b29ae70618e443f5d28e8aba408ba9ef41c2a0f36229cabbf85e083bf4f6d2cadfa775bc75520f9f515c584a,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",PROPAGAZIONE E GESTIONE VIVAISTICA IN AMBIENTE MEDITERRANEO,L,Palermo,L-P02,PROPAGAZIONE E GESTIONE VIVAISTICA IN AMBIENTE MEDITERRANEO,MATEMATICA,MAT/07,3,1,2,,,,,,Sara Di Ruzza,https://www.unipa.it/persona.html?id=21412589&lang=it,9788855512633,Luigi Cerofolini,,,Istituzioni di matematica vol.1,Patron,,1975,,196,Italiano,10.33,obb,tutto,tutti,0,0,70025,643487
bc55286fe7d81f3ad3e630bc18361f58aa25b1359fa8ed84ca61b810cec8a31922b3e56250c75bc3b909ca9d81991fba28879f32655a1d164f3d9161d6107efd,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",PROPAGAZIONE E GESTIONE VIVAISTICA IN AMBIENTE MEDITERRANEO,L,Palermo,L-P02,PROPAGAZIONE E GESTIONE VIVAISTICA IN AMBIENTE MEDITERRANEO,PATOLOGIA VEGETALE E CERTIFICAZIONE SANITARIA PER IL VIVAISMO,AGR/12,9,2,1,GESTIONE DEI FITOPATOGENI E CERTIFICAZIONE FITOSANITARIA,,,5.0,1,Salvatore Davino,https://www.unipa.it/persona.html?id=155073&lang=it,9788855533829,"Alberto Matta, Roberto Buonaurio, Francesco Favaron, Aniello Scala, Felice Scala",,,Fondamenti di patologia vegetale,Patron,2,2017,Brossura,490,Italiano,50.0,obb,tutto,tutti,0,0,18426,643491
f4a89d48cf4e7b4a5da45a04a277e72d33317cf3e8e7d10b1f7dbdd2a11a8f6324f8b8ecf7f8237c0a43b796cab492f0522d35f6a7effbed79ca5907ae0f0196,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",PROPAGAZIONE E GESTIONE VIVAISTICA IN AMBIENTE MEDITERRANEO,L,Palermo,L-P02,PROPAGAZIONE E GESTIONE VIVAISTICA IN AMBIENTE MEDITERRANEO,PATOLOGIA VEGETALE E CERTIFICAZIONE SANITARIA PER IL VIVAISMO,AGR/12,9,2,1,PATOLOGIA VEGETALE,,,4.0,1,Patrizia Bella,https://www.unipa.it/persona.html?id=253343&lang=it,9788855533829,"Alberto Matta, Roberto Buonaurio, Francesco Favaron, Aniello Scala, Felice Scala",,,Fondamenti di patologia vegetale,Patron,2,2017,Brossura,490,Italiano,50.0,obb,tutto,tutti,0,0,18544,643490
9b7e9d5cb1ad4ee7b55a646dcf0fb2e7fe9be9debf5902ff6400fc1dab8e723a3c2ea69e56512ee67bf9107ab1a4073a275cef3567abba358772175d5051c120,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",PROPAGAZIONE E GESTIONE VIVAISTICA IN AMBIENTE MEDITERRANEO,L,Palermo,L-P02,PROPAGAZIONE E GESTIONE VIVAISTICA IN AMBIENTE MEDITERRANEO,PRODUZIONE DELLE SEMENTI E RACCOLTA E PROPAGAZIONE DI SPECIE OFFICINALI SPONTANEE,AGR/02,8,2,2,TECNICHE DI RACCOLTA E PROPAGAZIONE DI SPECIE OFFICINALI SPONTANEE,,,4.0,2,Alessandra Carrubba,https://www.unipa.it/persona.html?id=157896&lang=it,9788855532334,"Pietro Catizone, Lorenzo Barbanti, Ilaria Marotti, Giovanni Dinelli",,,Produzione ed impiego delle piante officinali,Patron,,2013,Brossura,352,Italiano,44.0,obb,tutto,tutti,0,0,18425,643492
d5141ccbcbfcc1bfc08d20ba213e8b5150312bbf93d146724755a5bad87cd0ae3456c36b79eeddc15551f1d72c2e9b82dd33d24274aaf451bfc84d148d316fd1,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE DELLE PRODUZIONI E DELLE TECNOLOGIE AGRARIE,LM,Palermo,LM-69,AGROECOLOGIA E GESTIONE DEL VERDE MULTIFUNZIONALE,AGROMETEOROLOGIA E CLIMATOLOGIA,AGR/02,3,1,2,,,,,,Claudio Leto,https://www.unipa.it/persona.html?id=159309&lang=it,9788855526388,Luigi Giardini,,,Agronomia generale ambientale e aziendale,Patron,5,2002,Cartonato,744,Italiano,48.0,obb,tutto,tutti,87,30,18424,643504
1596b459db66b63d19fa25e6aaef276327e94274a243640bcd3911a9fc975bbc232aae5fb0ff8df982287d3b655ccab120adfc6ca59acdc1ffa14ba601b4c6fb,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE DELLE PRODUZIONI E DELLE TECNOLOGIE AGRARIE,LM,Palermo,LM-69,AGROECOLOGIA E GESTIONE DEL VERDE MULTIFUNZIONALE,AGRONOMIA TERRITORIALE E FITODEPURAZIONE   RICERCATORE,AGR/02,9,1,1,,,,,,Mario Licata,https://www.unipa.it/persona.html?id=108406&lang=it,9788855526388,Luigi Giardini,,,Agronomia generale ambientale e aziendale,Patron,5,2002,Cartonato,744,Italiano,48.0,obb,tutto,tutti,87,30,34656,643505
bebaacae27b95875eb3a7bad37aa35398073deccbc88e420101aace6f2beb34478ddb6a33bb01b98a34646d3bd67e699325cc0adc1e506d9655a3ed870e9dee5,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE DELLE PRODUZIONI E DELLE TECNOLOGIE AGRARIE,LM,Palermo,LM-69,AGROECOLOGIA E GESTIONE DEL VERDE MULTIFUNZIONALE,FERTILIZZAZIONE E NUTRIZIONE DELLE PIANTE,AGR/13,3,1,2,,,,,,Vito Armando Laudicina,https://www.unipa.it/persona.html?id=159131&lang=it,9788855533621,,"Paolo Sequi, Teodoro Miano, Claudio Ciavatta",,Fondamenti di chimica del suolo,Patron,,2017,Brossura,295,Italiano,32.0,obb,tutto,tutti,87,30,18448,643512
6bf5c8980112ff4b6ab550d50d3cf16c965cd4ae4668758d2dea877038bd58a8f7467d1ff378e6be5f3f116894b967405bc6913da89271dcc0699a5656a0d870,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE DELLE PRODUZIONI E DELLE TECNOLOGIE AGRARIE,LM,Palermo,LM-69,AGROECOLOGIA E GESTIONE DEL VERDE MULTIFUNZIONALE,ORTOFLOROVIVAISMO E ORTICOLTURA URBANA,AGR/04,6,1,1,,,,,,Docente Non Definito,,9788855530620,Romano Tesi,,,Orticoltura mediterranea sostenibile,Patron,,2010,Cartonato,504,Italiano,42.0,obb,tutto,tutti,87,30,,643514
766dd5aac49b1a382c90ebe64bced5e20d7796c4aa58eb8407afec07edbe8729c7ee31aa9d78f569d717f92b24a940545906385fdcd26aa50a6752e6a1ac667a,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE DELLE PRODUZIONI E DELLE TECNOLOGIE AGRARIE,LM,Palermo,LM-69,PRODUZIONI VEGETALI,AGROMETEOROLOGIA E CLIMATOLOGIA,AGR/02,3,1,2,,,,,,Claudio Leto,https://www.unipa.it/persona.html?id=159309&lang=it,9788855526388,Luigi Giardini,,,Agronomia generale ambientale e aziendale,Patron,5,2002,Cartonato,744,Italiano,48.0,obb,tutto,tutti,87,30,18424,643504
77b91bfbd2acebc384e77720fc2c039e8c5de283f9537b7df8d7897b6ea59ca673653264580576a950fcbb41c727ec0f3ce767f8cda399c7ca72e9e9c788c3a2,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE DELLE PRODUZIONI E DELLE TECNOLOGIE AGRARIE,LM,Palermo,LM-69,PRODUZIONI VEGETALI,COLTURE ERBACEE INDUSTRIALI E OFFICINALI,AGR/02,9,1,2,,,,,,Alessandra Carrubba,https://www.unipa.it/persona.html?id=157896&lang=it,9788855526227,"Remigio Baldoni, Luigi Giardini",,,"Coltivazioni erbacee. Piante oleifere, da zucchero, da fibra, orticole e aromatiche",Patron,3,2002,Brossura,454,Italiano,35.0,obb,tutto,tutti,87,30,18425,643518
21ac1bfb793f02779b85a6c3398b22b605acf0304132b02feae7985f9c64942ce1c363ee539b6dedf51c973c8785c5076d6ea93e9c7b96717638a13064ba2cb1,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE DELLE PRODUZIONI E DELLE TECNOLOGIE AGRARIE,LM,Palermo,LM-69,PRODUZIONI VEGETALI,COLTURE ERBACEE INDUSTRIALI E OFFICINALI,AGR/02,9,1,2,,,,,,Alessandra Carrubba,https://www.unipa.it/persona.html?id=157896&lang=it,9788855532334,"Pietro Catizone, Lorenzo Barbanti, Ilaria Marotti, Giovanni Dinelli",,,Produzione ed impiego delle piante officinali,Patron,,2013,Brossura,352,Italiano,44.0,obb,tutto,tutti,87,30,18425,643518
ab1ca872e7ad2bf0821d582280f97a0c4bc7dcfe5aa187a4c1606a88cb8790d958c591d4f6f9fc2ccba10706114c95c20a246f76884157ae85c407ef09945fc3,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE DELLE PRODUZIONI E DELLE TECNOLOGIE AGRARIE,LM,Palermo,LM-69,PRODUZIONI VEGETALI,FERTILIZZAZIONE E NUTRIZIONE DELLE PIANTE,AGR/13,3,1,2,,,,,,Vito Armando Laudicina,https://www.unipa.it/persona.html?id=159131&lang=it,9788855533621,,"Paolo Sequi, Teodoro Miano, Claudio Ciavatta",,Fondamenti di chimica del suolo,Patron,,2017,Brossura,295,Italiano,32.0,obb,tutto,tutti,87,30,18448,643512
8a5938601d3e19d8c60895c0141af84f6ef9c9e58152c6792a3d901071cff8364c751e89a5d097e3d9498bf0bf7e5631e3e1d7eef99602c31099a47528b6b465,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE DELLE PRODUZIONI E DELLE TECNOLOGIE AGRARIE,LM,Palermo,LM-69,PRODUZIONI VEGETALI,PRODUZIONE DELLE SEMENTI E MIGLIORAMENTO GENETICO C.I,AGR/02; AGR/07,9,1,2,MIGLIORAMENTO GENETICO DELLE SPECIE AGRARIE,,,3.0,2,Gaetano Amato,https://www.unipa.it/persona.html?id=159315&lang=it,9788855531238,"Franco Lorenzetti, Salvatore Ceccarelli, Daniele Rosellini, Fabio Veronesi",Fabio Veronesi,,Genetica agraria. Genetica e biotecnologie per l'agricoltura,Patron,4,2011,Brossura,496,Italiano,44.0,obb,tutto,tutti,87,30,18433,643527
529bacf758d56028e4665f3612816ab40d454664555c4348eb9d51f8f9054f647350c3f98903ec3389676ef2bf4541c694da60aac1e8768c88ff474a4863f69a,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE DELLE PRODUZIONI E DELLE TECNOLOGIE AGRARIE,LM,Palermo,LM-69,PRODUZIONI VEGETALI,SISTEMI ORTICOLI,AGR/04,6,2,1,,,,,,Salvatore La Bella,https://www.unipa.it/persona.html?id=159932&lang=it,9788855520997,,"Vito V. Bianco, Ferdinando Pimpini",,Orticoltura,Patron,,1990,Brossura,XXVIII-992,Italiano,57.0,cons,tutto,tutti,87,30,18439,643530
a8b44418237e3a80290567098e9b25c11386e10dab3972492a9c5b4e456de4cb167f4f0365b8c77663bb67f5a66e6413fa03254a6ffa25c47bf940c94b6632f0,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE DELLE PRODUZIONI E DELLE TECNOLOGIE AGRARIE,LM,Palermo,LM-69,PRODUZIONI VEGETALI,SISTEMI ORTICOLI,AGR/04,6,2,1,,,,,,Salvatore La Bella,https://www.unipa.it/persona.html?id=159932&lang=it,9788855530620,Romano Tesi,,,Orticoltura mediterranea sostenibile,Patron,,2010,Cartonato,504,Italiano,42.0,cons,tutto,tutti,87,30,18439,643530
5fe78c094dd7b3989093910c7ff707d6c473ecdf592b4803d5a4015d1d6e5a30fccd853c646c4413617291958417642f84eedfe9b15093e8bb66091b23effb3e,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE E TECNOLOGIE AGRARIE,L,Palermo,L-25,AGRICOLTURA BIOLOGICA,ANALISI CHIMICO-FISICA DEI SUOLI,AGR/13,3,2,2,,,,,,Vito Armando Laudicina,https://www.unipa.it/persona.html?id=159131&lang=it,9788855533621,,"Paolo Sequi, Teodoro Miano, Claudio Ciavatta",,Fondamenti di chimica del suolo,Patron,,2017,Brossura,295,Italiano,32.0,obb,tutto,tutti,301,81,18448,643533
8b84e71ba9ec8ec25c956e57b41cbf4818382c490287ebb87aadb4e61940bff791e397e146a058ffd667994e0c46387c06d3c3f82c158bccd9edc1a9edddc19c,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE E TECNOLOGIE AGRARIE,L,Palermo,L-25,AGRICOLTURA BIOLOGICA,COLTIVAZIONI ERBACEE BIOLOGICHE,AGR/02,7,3,2,,,,,,Rosolino Ingraffia,https://www.unipa.it/persona.html?id=51370&lang=it,9788855525411,"Remigio Baldoni, Luigi Giardini",,,Coltivazioni erbacee. Cereali e proteaginose,Patron,3,2000,Brossura,410,Italiano,31.0,obb,tutto,tutti,301,81,70026,643538
7dc1f6c37832a5e170424a8e0ca502477b406b6dbd17a46a85afec8095fc65ff993f73c7df1f6e814a106476df65962f6a6c4419f45fbc5ad2e3a927bb0d3e4d,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE E TECNOLOGIE AGRARIE,L,Palermo,L-25,AGRICOLTURA BIOLOGICA,FERTILITÀ DEL SUOLO C.I,AGR/13; AGR/16,10,2,1,FERTILITA' DEL SUOLO,,,7.0,1,Vito Armando Laudicina,https://www.unipa.it/persona.html?id=159131&lang=it,9788855533621,,"Paolo Sequi, Teodoro Miano, Claudio Ciavatta",,Fondamenti di chimica del suolo,Patron,,2017,Brossura,295,Italiano,32.0,obb,tutto,tutti,301,81,18448,643546
017b6817c50bd4355784f5d97b0d35affaf93e057c12e46f9a8ca40d8719cf608bb53665bb62b7ddab42be5e97681e818fbe722718b7dac34d72fd3f2528b7de,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE E TECNOLOGIE AGRARIE,L,Palermo,L-25,AGRICOLTURA BIOLOGICA,GENETICA AGRARIA,AGR/07,7,1,2,,,,,,Annalisa Marchese,https://www.unipa.it/persona.html?id=128648&lang=it,9788855531238,"Franco Lorenzetti, Salvatore Ceccarelli, Daniele Rosellini, Fabio Veronesi",Fabio Veronesi,,Genetica agraria. Genetica e biotecnologie per l'agricoltura,Patron,4,2011,Brossura,496,Italiano,44.0,obb,tutto,tutti,301,81,34660,643548
1b4589de0b4d42e70fa9084846734500ee50d248c19dbd1af152e8498051e4f1bed3d8a80ce5a2034227afe8fb8a893077f41d42ca552ab824157a9b21b56283,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE E TECNOLOGIE AGRARIE,L,Palermo,L-25,AGRICOLTURA BIOLOGICA,ORTICOLTURA BIOLOGICA,AGR/04,7,3,2,,,,,,Alessandro Miceli,https://www.unipa.it/persona.html?id=159640&lang=it,9788855530620,Romano Tesi,,,Orticoltura mediterranea sostenibile,Patron,,2010,Cartonato,504,Italiano,42.0,obb,tutto,tutti,301,81,18152,643559
37bc6c700167c692c045cb64c648906f61b55f6c44916926a1ba1e01b00fd718204b54b8e44731c7ebd703c39478f53ceb3ae85b89f71f89a3c44a7dd24be32d,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE E TECNOLOGIE AGRARIE,L,Palermo,L-25,AGRICOLTURA BIOLOGICA,PATOLOGIA VEGETALE,AGR/12,7,3,2,,,,,,Livio Torta,https://www.unipa.it/persona.html?id=159639&lang=it,9788855533829,"Alberto Matta, Roberto Buonaurio, Francesco Favaron, Aniello Scala, Felice Scala",,,Fondamenti di patologia vegetale,Patron,2,2017,Brossura,490,Italiano,50.0,obb,tutto,tutti,301,81,18143,643560
74b6e7fc04059d2a6a4ac456aca302d71b19b60747eb40243982bd416d29f67ffce56e5f5b7c93b7e83e42fe0dd30d4fe2c76e7e7777624890723e14fa68cfeb,unipa,2022,"Dipartimento Scienze Agrarie, Alimentari e Forestali",SCIENZE E TECNOLOGIE AGRARIE,L,Palermo,L-25,SCIENZE E TECNOLOGIE AGRARIE,ANALISI CHIMICO-FISICA DEI SUOLI,AGR/13,3,2,2,,,,,,Vito Armando Laudicina,https://www.unipa.it/persona.html?id=159131&lang=it,9788855533621,,"Paolo Sequi, Teodoro Miano, Claudio Ciavatta",,Fondamenti di chimica del suolo,Patron,,2017,Brossura,295,Italiano,32.0,obb,tutto,tutti,301,81,18448,643533
